23	|	 0.167726	 0.228759	 0.358005	 1.047712	 0.120767	 0.828329	 19.978544	
24	|	 0.173362	 0.222058	 0.334401	 1.026399	 0.127830	 0.811285	 20.222353	
25	|	 0.178586	 0.215974	 0.312735	 1.006832	 0.134377	 0.795717	 20.445255	
26	|	 0.183415	 0.210443	 0.292864	 0.988881	 0.140432	 0.781496	 20.649042	
27	|	 0.187870	 0.205412	 0.274648	 0.972423	 0.146019	 0.768504	 20.835354	
28	|	 0.191972	 0.200831	 0.257958	 0.957342	 0.151165	 0.756635	 21.005688	
29	|	 0.195745	 0.196658	 0.242673	 0.943528	 0.155899	 0.745789	 21.161415	
30	|	 0.199212	 0.192855	 0.228677	 0.930880	 0.160248	 0.735879	 21.303787	
31	|	 0.202393	 0.189386	 0.215866	 0.919301	 0.164240	 0.726823	 21.433949	
32	|	 0.205311	 0.186222	 0.204143	 0.908705	 0.167902	 0.718547	 21.552948	
33	|	 0.207985	 0.183334	 0.193416	 0.899009	 0.171260	 0.710983	 21.661741	
34	|	 0.210436	 0.180698	 0.183602	 0.890138	 0.174335	 0.704069	 21.761206	
35	|	 0.212680	 0.178292	 0.174625	 0.882024	 0.177153	 0.697751	 21.852139	
36	|	 0.214735	 0.176094	 0.166415	 0.874601	 0.179732	 0.691975	 21.935272	
37	|	 0.216615	 0.174086	 0.158905	 0.867813	 0.182093	 0.686695	 22.011276	
38	|	 0.218336	 0.172252	 0.152038	 0.861605	 0.184253	 0.681869	 22.080763	
39	|	 0.219910	 0.170576	 0.145758	 0.855928	 0.186230	 0.677458	 22.144289	
40	|	 0.221351	 0.169044	 0.140015	 0.850736	 0.188039	 0.673425	 22.202368	
41	|	 0.222668	 0.167645	 0.134765	 0.845989	 0.189693	 0.669738	 22.255466	
42	|	 0.223873	 0.166366	 0.129963	 0.841649	 0.191206	 0.666368	 22.304010	
43	|	 0.224975	 0.165197	 0.125573	 0.837680	 0.192590	 0.663287	 22.348391	
44	|	 0.225983	 0.164129	 0.121559	 0.834051	 0.193855	 0.660470	 22.388966	
45	|	 0.226905	 0.163152	 0.117889	 0.830733	 0.195013	 0.657895	 22.426060	
46	|	 0.227747	 0.162259	 0.114534	 0.827700	 0.196071	 0.655541	 22.459972	
47	|	 0.228518	 0.161444	 0.111466	 0.824926	 0.197039	 0.653389	 22.490976	
48	|	 0.229223	 0.160698	 0.108662	 0.822390	 0.197923	 0.651422	 22.519321	
49	|	 0.229867	 0.160016	 0.106097	 0.820072	 0.198732	 0.649623	 22.545237	
50	|	 0.230456	 0.159392	 0.103753	 0.817952	 0.199472	 0.647979	 22.568928	
51	|	 0.230994	 0.158823	 0.101609	 0.816015	 0.200148	 0.646476	 22.590588	
52	|	 0.231487	 0.158302	 0.099650	 0.814243	 0.200766	 0.645101	 22.610390	
53	|	 0.231937	 0.157825	 0.097858	 0.812623	 0.201332	 0.643845	 22.628494	
54	|	 0.232348	 0.157390	 0.096220	 0.811142	 0.201848	 0.642696	 22.645046	
55	|	 0.232725	 0.156992	 0.094723	 0.809788	 0.202321	 0.641646	 22.660177	
56	|	 0.233069	 0.156628	 0.093354	 0.808550	 0.202753	 0.640686	 22.674011	
57	|	 0.233383	 0.156295	 0.092102	 0.807419	 0.203148	 0.639808	 22.686659	
58	|	 0.233671	 0.155991	 0.090958	 0.806384	 0.203509	 0.639005	 22.698221	
59	|	 0.233933	 0.155713	 0.089911	 0.805438	 0.203839	 0.638272	 22.708792	
60	|	 0.234174	 0.155459	 0.088955	 0.804574	 0.204141	 0.637601	 22.718456	
61	|	 0.234394	 0.155227	 0.088081	 0.803783	 0.204417	 0.636988	 22.727293	
62	|	 0.234594	 0.155014	 0.087281	 0.803060	 0.204669	 0.636427	 22.735371	
63	|	 0.234778	 0.154820	 0.086550	 0.802399	 0.204900	 0.635915	 22.742756	
64	|	 0.234946	 0.154642	 0.085882	 0.801795	 0.205110	 0.635446	 22.749508	
65	|	 0.235099	 0.154480	 0.085271	 0.801243	 0.205303	 0.635018	 22.755680	
66	|	 0.235240	 0.154332	 0.084713	 0.800738	 0.205479	 0.634626	 22.761324	
67	|	 0.235368	 0.154196	 0.084202	 0.800276	 0.205641	 0.634268	 22.766483	
68	|	 0.235485	 0.154072	 0.083735	 0.799854	 0.205788	 0.633941	 22.771200	
69	|	 0.235593	 0.153959	 0.083308	 0.799468	 0.205923	 0.633641	 22.775513	
70	|	 0.235691	 0.153855	 0.082918	 0.799116	 0.206046	 0.633368	 22.779455	
71	|	 0.235780	 0.153760	 0.082562	 0.798793	 0.206158	 0.633118	 22.783060	
72	|	 0.235862	 0.153673	 0.082235	 0.798498	 0.206261	 0.632889	 22.786356	
73	|	 0.235937	 0.153594	 0.081937	 0.798229	 0.206355	 0.632680	 22.789368	
74	|	 0.236006	 0.153522	 0.081665	 0.797982	 0.206441	 0.632489	 22.792122	
75	|	 0.236068	 0.153456	 0.081415	 0.797757	 0.206520	 0.632314	 22.794640	
76	|	 0.236126	 0.153395	 0.081188	 0.797551	 0.206592	 0.632154	 22.796942	
77	|	 0.236178	 0.153340	 0.080979	 0.797363	 0.206658	 0.632008	 22.799046	
78	|	 0.236226	 0.153289	 0.080789	 0.797190	 0.206718	 0.631875	 22.800970	
79	|	 0.236270	 0.153243	 0.080615	 0.797033	 0.206773	 0.631753	 22.802729	
80	|	 0.236309	 0.153200	 0.080456	 0.796889	 0.206823	 0.631641	 22.804337	
81	|	 0.236346	 0.153162	 0.080310	 0.796758	 0.206869	 0.631539	 22.805807	
82	|	 0.236380	 0.153126	 0.080177	 0.796637	 0.206911	 0.631446	 22.807152	
83	|	 0.236410	 0.153094	 0.080056	 0.796527	 0.206949	 0.631360	 22.808380	
84	|	 0.236438	 0.153065	 0.079944	 0.796427	 0.206984	 0.631282	 22.809504	
85	|	 0.236464	 0.153038	 0.079843	 0.796335	 0.207016	 0.631211	 22.810532	
86	|	 0.236487	 0.153013	 0.079750	 0.796251	 0.207046	 0.631146	 22.811470	
87	|	 0.236508	 0.152990	 0.079665	 0.796174	 0.207072	 0.631086	 22.812328	
88	|	 0.236528	 0.152970	 0.079587	 0.796104	 0.207097	 0.631032	 22.813114	
89	|	 0.236546	 0.152951	 0.079516	 0.796040	 0.207119	 0.630982	 22.813831	
90	|	 0.236562	 0.152934	 0.079451	 0.795981	 0.207140	 0.630937	 22.814487	
91	|	 0.236577	 0.152918	 0.079392	 0.795927	 0.207159	 0.630895	 22.815088	
92	|	 0.236590	 0.152903	 0.079337	 0.795878	 0.207176	 0.630857	 22.815638	
93	|	 0.236603	 0.152890	 0.079288	 0.795833	 0.207191	 0.630822	 22.816139	
94	|	 0.236614	 0.152878	 0.079242	 0.795792	 0.207206	 0.630790	 22.816597	
95	|	 0.236625	 0.152867	 0.079201	 0.795755	 0.207219	 0.630761	 22.817017	
96	|	 0.236634	 0.152857	 0.079163	 0.795720	 0.207231	 0.630735	 22.817400	
97	|	 0.236643	 0.152848	 0.079128	 0.795689	 0.207242	 0.630710	 22.817751	
98	|	 0.236651	 0.152839	 0.079097	 0.795660	 0.207252	 0.630688	 22.818071	
99	|	 0.236658	 0.152832	 0.079068	 0.795634	 0.207261	 0.630668	 22.818363	
100	|	 0.236665	 0.152825	 0.079041	 0.795610	 0.207269	 0.630649	 22.818630	
101	|	 0.236671	 0.152818	 0.079017	 0.795588	 0.207277	 0.630632	 22.818874	
102	|	 0.236677	 0.152812	 0.078995	 0.795568	 0.207284	 0.630617	 22.819098	
103	|	 0.236682	 0.152807	 0.078975	 0.795550	 0.207290	 0.630602	 22.819302	
104	|	 0.236686	 0.152802	 0.078956	 0.795533	 0.207296	 0.630589	 22.819489	
105	|	 0.236691	 0.152798	 0.078939	 0.795518	 0.207301	 0.630578	 22.819660	
106	|	 0.236694	 0.152793	 0.078924	 0.795504	 0.207306	 0.630567	 22.819817	
107	|	 0.236698	 0.152790	 0.078910	 0.795491	 0.207311	 0.630557	 22.819960	
108	|	 0.236701	 0.152786	 0.078897	 0.795480	 0.207315	 0.630548	 22.820089	
109	|	 0.236704	 0.152783	 0.078885	 0.795469	 0.207318	 0.630540	 22.820210	
110	|	 0.236707	 0.152780	 0.078874	 0.795459	 0.207322	 0.630532	 22.820318	
111	|	 0.236709	 0.152778	 0.078864	 0.795450	 0.207325	 0.630525	 22.820417	
112	|	 0.236712	 0.152775	 0.078855	 0.795442	 0.207328	 0.630519	 22.820509	
113	|	 0.236714	 0.152773	 0.078847	 0.795435	 0.207330	 0.630513	 22.820593	
114	|	 0.236716	 0.152771	 0.078839	 0.795428	 0.207333	 0.630508	 22.820669	
115	|	 0.236717	 0.152769	 0.078832	 0.795422	 0.207335	 0.630503	 22.820740	
